geometry,physVelocity:0,physVelocity:1,physPressure,knudsen,Points:0,Points:1
1.00000000e+00,1.74278513e-01,-6.12647310e-02,3.83769684e-02,3.24934139e-03,2.90000010e+00,1.54999995e+00
1.00000000e+00,1.88973665e-01,-5.66724725e-02,3.69609706e-02,3.27226799e-03,2.95000005e+00,1.54999995e+00
1.00000000e+00,2.02863798e-01,-5.12311198e-02,3.14796902e-02,3.32360948e-03,3.00000000e+00,1.54999995e+00
1.00000000e+00,2.16451377e-01,-4.52459902e-02,2.70528924e-02,3.38395475e-03,3.04999995e+00,1.54999995e+00
1.00000000e+00,2.30102062e-01,-3.82127538e-02,2.50583589e-02,3.43657914e-03,3.09999990e+00,1.54999995e+00
1.00000000e+00,2.43524238e-01,-3.01494524e-02,2.15278193e-02,3.47866374e-03,3.15000010e+00,1.54999995e+00
1.00000000e+00,2.56704479e-01,-2.12759655e-02,1.69542935e-02,3.52710998e-03,3.20000005e+00,1.54999995e+00
1.00000000e+00,2.69958913e-01,-1.15299877e-02,1.42673478e-02,3.57831339e-03,3.25000000e+00,1.54999995e+00
1.00000000e+00,2.83260405e-01,-7.08605512e-04,1.23749161e-02,3.61739937e-03,3.29999995e+00,1.54999995e+00
1.00000000e+00,2.96386212e-01,1.10460240e-02,9.75299720e-03,3.65084503e-03,3.34999990e+00,1.54999995e+00
1.00000000e+00,3.09395969e-01,2.35811211e-02,7.91681092e-03,3.68574006e-03,3.40000010e+00,1.54999995e+00
1.00000000e+00,3.22371691e-01,3.69209833e-02,7.70074595e-03,3.71979875e-03,3.45000005e+00,1.54999995e+00
1.00000000e+00,3.35152984e-01,5.10086901e-02,7.96954148e-03,3.74291628e-03,3.50000000e+00,1.54999995e+00
1.00000000e+00,3.47608536e-01,6.56271204e-02,8.71237367e-03,3.76370829e-03,3.54999995e+00,1.54999995e+00
1.00000000e+00,3.59750092e-01,8.06116834e-02,1.09337335e-02,3.78391403e-03,3.59999990e+00,1.54999995e+00
1.00000000e+00,3.71510774e-01,9.58528891e-02,1.44744990e-02,3.80160799e-03,3.65000010e+00,1.54999995e+00
1.00000000e+00,3.82724077e-01,1.11145265e-01,1.87895522e-02,3.81112425e-03,3.70000005e+00,1.54999995e+00
1.00000000e+00,3.93305391e-01,1.26247048e-01,2.42560878e-02,3.82028124e-03,3.75000000e+00,1.54999995e+00
1.00000000e+00,4.03206050e-01,1.40966356e-01,3.11740711e-02,3.82757140e-03,3.79999995e+00,1.54999995e+00
1.00000000e+00,4.12316501e-01,1.55119762e-01,3.91599536e-02,3.83239938e-03,3.84999990e+00,1.54999995e+00
1.00000000e+00,4.20516759e-01,1.68483391e-01,4.80517522e-02,3.83167085e-03,3.90000010e+00,1.54999995e+00
1.00000000e+00,4.27751213e-01,1.80860624e-01,5.80669828e-02,3.83143080e-03,3.95000005e+00,1.54999995e+00
1.00000000e+00,4.33959275e-01,1.92093775e-01,6.90860599e-02,3.82875907e-03,4.00000000e+00,1.54999995e+00
1.00000000e+00,4.39066350e-01,2.02040300e-01,8.07809234e-02,3.82458302e-03,4.05000019e+00,1.54999995e+00
1.00000000e+00,4.43017513e-01,2.10566208e-01,9.30990875e-02,3.81667516e-03,4.09999990e+00,1.54999995e+00
1.00000000e+00,4.45794195e-01,2.17580602e-01,1.06041864e-01,3.80962016e-03,4.15000010e+00,1.54999995e+00
1.00000000e+00,4.47372258e-01,2.23027825e-01,1.19352631e-01,3.82608268e-03,4.19999981e+00,1.54999995e+00
1.00000000e+00,4.47744787e-01,2.26876050e-01,1.32802114e-01,3.86059564e-03,4.25000000e+00,1.54999995e+00
1.00000000e+00,4.46919233e-01,2.29113922e-01,1.46361172e-01,3.89345689e-03,4.30000019e+00,1.54999995e+00
1.00000000e+00,4.44923967e-01,2.29765192e-01,1.59935802e-01,3.94500466e-03,4.34999990e+00,1.54999995e+00
1.00000000e+00,4.41796213e-01,2.28879526e-01,1.73266470e-01,4.01053345e-03,4.40000010e+00,1.54999995e+00
1.00000000e+00,4.37597364e-01,2.26515770e-01,1.86232001e-01,4.07266058e-03,4.44999981e+00,1.54999995e+00
1.00000000e+00,4.32393759e-01,2.22745076e-01,1.98854387e-01,4.12787963e-03,4.50000000e+00,1.54999995e+00
1.00000000e+00,4.26274151e-01,2.17661411e-01,2.11005941e-01,4.17791493e-03,4.55000019e+00,1.54999995e+00
1.00000000e+00,4.19351310e-01,2.11350203e-01,2.22467259e-01,4.21745516e-03,4.59999990e+00,1.54999995e+00
1.00000000e+00,4.11758065e-01,2.03911588e-01,2.33260706e-01,4.24920209e-03,4.65000010e+00,1.54999995e+00
1.00000000e+00,4.03629839e-01,1.95426241e-01,2.43450522e-01,4.27079108e-03,4.69999981e+00,1.54999995e+00
1.00000000e+00,3.95117432e-01,1.86024413e-01,2.52879649e-01,4.27863607e-03,4.75000000e+00,1.54999995e+00
1.00000000e+00,3.86429578e-01,1.75757468e-01,2.61407048e-01,4.27319063e-03,4.80000019e+00,1.54999995e+00
1.00000000e+00,3.77769649e-01,1.64807260e-01,2.69185603e-01,4.24846821e-03,4.84999990e+00,1.54999995e+00
1.00000000e+00,3.69148552e-01,1.53230205e-01,2.76333272e-01,4.22095461e-03,4.90000010e+00,1.54999995e+00
1.00000000e+00,3.60856384e-01,1.42054230e-01,2.82852262e-01,4.10736352e-03,4.94999981e+00,1.54999995e+00
1.00000000e+00,3.53017509e-01,1.28698006e-01,2.94518262e-01,4.23249183e-03,5.00000000e+00,1.54999995e+00
1.00000000e+00,8.13914418e-01,-2.42132887e-01,7.26025403e-01,1.82890159e-03,1.00000000e+00,1.60000002e+00
1.00000000e+00,8.01399291e-01,-2.70262778e-01,7.08888650e-01,2.26107682e-03,1.04999995e+00,1.60000002e+00
1.00000000e+00,7.85903454e-01,-3.02095264e-01,7.18937993e-01,2.62439856e-03,1.10000002e+00,1.60000002e+00
1.00000000e+00,7.68451035e-01,-3.36168289e-01,7.60488331e-01,2.63170223e-03,1.14999998e+00,1.60000002e+00
1.00000000e+00,7.58113146e-01,-3.79611433e-01,7.31444716e-01,3.43766343e-03,1.20000005e+00,1.60000002e+00
1.00000000e+00,7.50551641e-01,-4.31619197e-01,6.88187897e-01,4.20961063e-03,1.25000000e+00,1.60000002e+00
1.00000000e+00,7.33087301e-01,-4.81406003e-01,7.37196445e-01,3.42136249e-03,1.29999995e+00,1.60000002e+00
1.00000000e+00,7.29687512e-01,-5.61836362e-01,7.22402930e-01,6.24517724e-03,1.35000002e+00,1.60000002e+00
1.00000000e+00,7.47228324e-01,-6.26070619e-01,5.61296463e-01,6.06654817e-03,1.39999998e+00,1.60000002e+00
1.00000000e+00,7.57608950e-01,-7.05110133e-01,5.74374914e-01,5.60277514e-03,1.45000005e+00,1.60000002e+00
1.00000000e+00,7.77915001e-01,-8.30886066e-01,5.76879680e-01,7.79281138e-03,1.50000000e+00,1.60000002e+00
1.00000000e+00,7.36579061e-01,-7.25097895e-01,2.41983831e-01,7.45315105e-03,1.54999995e+00,1.60000002e+00
1.00000000e+00,5.76455116e-01,-5.61723650e-01,2.39621267e-01,8.31386913e-03,1.60000002e+00,1.60000002e+00
1.00000000e+00,2.38949105e-01,-2.21111894e-01,1.59922734e-01,2.00516321e-02,1.64999998e+00,1.60000002e+00
5.00000000e+00,0.00000000e+00,0.00000000e+00,-7.07122982e-02,2.44089891e-03,1.70000005e+00,1.60000002e+00
5.00000000e+00,0.00000000e+00,0.00000000e+00,3.40423100e-02,1.02450931e-03,1.75000000e+00,1.60000002e+00
5.00000000e+00,0.00000000e+00,0.00000000e+00,-2.85373889e-02,1.02280872e-03,1.79999995e+00,1.60000002e+00
5.00000000e+00,0.00000000e+00,0.00000000e+00,1.72485271e-03,6.18064223e-05,2.20000005e+00,1.60000002e+00
5.00000000e+00,0.00000000e+00,0.00000000e+00,-9.02499910e-03,1.54479669e-04,2.25000000e+00,1.60000002e+00
1.00000000e+00,-2.27758056e-03,-1.54405460e-03,-4.17768629e-03,3.78303928e-04,2.29999995e+00,1.60000002e+00
1.00000000e+00,-1.05409892e-02,-6.99096406e-03,8.79659131e-03,6.07619702e-04,2.34999990e+00,1.60000002e+00
1.00000000e+00,-1.61500648e-02,-2.52793785e-02,2.16851886e-02,8.86583002e-04,2.40000010e+00,1.60000002e+00
1.00000000e+00,-1.63953751e-02,-3.89626399e-02,2.96589509e-02,1.49717694e-03,2.45000005e+00,1.60000002e+00
1.00000000e+00,-1.13690747e-02,-5.91863580e-02,4.65942733e-02,2.03872472e-03,2.50000000e+00,1.60000002e+00
1.00000000e+00,1.11415610e-03,-6.91965669e-02,4.24131565e-02,2.23498768e-03,2.54999995e+00,1.60000002e+00
1.00000000e+00,1.63389128e-02,-7.79482052e-02,4.09268364e-02,2.28385092e-03,2.59999990e+00,1.60000002e+00
1.00000000e+00,3.34551968e-02,-8.35027397e-02,5.10076843e-02,2.28119106e-03,2.65000010e+00,1.60000002e+00
1.00000000e+00,4.93300669e-02,-8.45535025e-02,5.02987728e-02,2.30343151e-03,2.70000005e+00,1.60000002e+00
1.00000000e+00,6.33754283e-02,-8.46381485e-02,4.39623185e-02,2.24751444e-03,2.75000000e+00,1.60000002e+00
1.00000000e+00,7.73117095e-02,-8.21216702e-02,4.39299867e-02,2.36719893e-03,2.79999995e+00,1.60000002e+00
1.00000000e+00,9.05235186e-02,-7.86158219e-02,4.44522277e-02,2.43605440e-03,2.84999990e+00,1.60000002e+00
1.00000000e+00,1.02233827e-01,-7.43861645e-02,3.95556614e-02,2.47603282e-03,2.90000010e+00,1.60000002e+00
1.00000000e+00,1.13344431e-01,-6.95234686e-02,3.50493044e-02,2.56450451e-03,2.95000005e+00,1.60000002e+00
1.00000000e+00,1.24589495e-01,-6.37326911e-02,3.35083753e-02,2.68350937e-03,3.00000000e+00,1.60000002e+00
1.00000000e+00,1.35466844e-01,-5.73602803e-02,3.05159334e-02,2.75414949e-03,3.04999995e+00,1.60000002e+00
1.00000000e+00,1.45928994e-01,-5.02641983e-02,2.57648900e-02,2.81533971e-03,3.09999990e+00,1.60000002e+00
1.00000000e+00,1.56534523e-01,-4.22476865e-02,2.24484187e-02,2.90888315e-03,3.15000010e+00,1.60000002e+00
1.00000000e+00,1.67350128e-01,-3.33089530e-02,2.00686976e-02,2.98977946e-03,3.20000005e+00,1.60000002e+00
1.00000000e+00,1.78057015e-01,-2.35201102e-02,1.68423876e-02,3.04440013e-03,3.25000000e+00,1.60000002e+00
1.00000000e+00,1.88759446e-01,-1.27674723e-02,1.37912538e-02,3.10398242e-03,3.29999995e+00,1.60000002e+00
1.00000000e+00,1.99666291e-01,-1.02833612e-03,1.19858906e-02,3.17541556e-03,3.34999990e+00,1.60000002e+00
1.00000000e+00,2.10651636e-01,1.15805883e-02,1.06941527e-02,3.22816567e-03,3.40000010e+00,1.60000002e+00
1.00000000e+00,2.21557274e-01,2.50041708e-02,9.65043344e-03,3.27233132e-03,3.45000005e+00,1.60000002e+00
1.00000000e+00,2.32439682e-01,3.92039493e-02,9.59806144e-03,3.32193752e-03,3.50000000e+00,1.60000002e+00
1.00000000e+00,2.43296832e-01,5.40367700e-02,1.06799947e-02,3.37138679e-03,3.54999995e+00,1.60000002e+00
1.00000000e+00,2.53978401e-01,6.93224519e-02,1.25849852e-02,3.40741943e-03,3.59999990e+00,1.60000002e+00
1.00000000e+00,2.64386356e-01,8.49293992e-02,1.54671976e-02,3.44313285e-03,3.65000010e+00,1.60000002e+00
1.00000000e+00,2.74489999e-01,1.00680009e-01,1.95847899e-02,3.47989914e-03,3.70000005e+00,1.60000002e+00
1.00000000e+00,2.84198016e-01,1.16347760e-01,2.48470828e-02,3.51262954e-03,3.75000000e+00,1.60000002e+00
1.00000000e+00,2.93378621e-01,1.31723359e-01,3.11796945e-02,3.53765418e-03,3.79999995e+00,1.60000002e+00
1.00000000e+00,3.01944703e-01,1.46620259e-01,3.86511125e-02,3.56394262e-03,3.84999990e+00,1.60000002e+00
1.00000000e+00,3.09819549e-01,1.60821557e-01,4.72251996e-02,3.58744641e-03,3.90000010e+00,1.60000002e+00
1.00000000e+00,3.16906005e-01,1.74119934e-01,5.67754135e-02,3.60695599e-03,3.95000005e+00,1.60000002e+00
1.00000000e+00,3.23107988e-01,1.86344251e-01,6.72290102e-02,3.62173468e-03,4.00000000e+00,1.60000002e+00
1.00000000e+00,3.28358054e-01,1.97344676e-01,7.85011128e-02,3.63671477e-03,4.05000019e+00,1.60000002e+00
1.00000000e+00,3.32593799e-01,2.06976816e-01,9.04381275e-02,3.64688016e-03,4.09999990e+00,1.60000002e+00
1.00000000e+00,3.35761845e-01,2.15133250e-01,1.02898553e-01,3.65429977e-03,4.15000010e+00,1.60000002e+00
1.00000000e+00,3.37819070e-01,2.21744001e-01,1.15763858e-01,3.66282044e-03,4.19999981e+00,1.60000002e+00
1.00000000e+00,3.38746786e-01,2.26762503e-01,1.28885552e-01,3.70151107e-03,4.25000000e+00,1.60000002e+00
1.00000000e+00,3.38540107e-01,2.30162293e-01,1.42089561e-01,3.74029367e-03,4.30000019e+00,1.60000002e+00
1.00000000e+00,3.37211847e-01,2.31949165e-01,1.55255526e-01,3.78944562e-03,4.34999990e+00,1.60000002e+00
1.00000000e+00,3.34788889e-01,2.32154906e-01,1.68274164e-01,3.85835441e-03,4.40000010e+00,1.60000002e+00
1.00000000e+00,3.31326634e-01,2.30819061e-01,1.81000695e-01,3.92194884e-03,4.44999981e+00,1.60000002e+00
1.00000000e+00,3.26901346e-01,2.27996007e-01,1.93296313e-01,3.97592504e-03,4.50000000e+00,1.60000002e+00
1.00000000e+00,3.21606040e-01,2.23757222e-01,2.05117941e-01,4.02353378e-03,4.55000019e+00,1.60000002e+00
1.00000000e+00,3.15559626e-01,2.18167260e-01,2.16383800e-01,4.05776408e-03,4.59999990e+00,1.60000002e+00
1.00000000e+00,3.08904111e-01,2.11299747e-01,2.26974756e-01,4.08211956e-03,4.65000010e+00,1.60000002e+00
1.00000000e+00,3.01816612e-01,2.03229055e-01,2.36831754e-01,4.09139926e-03,4.69999981e+00,1.60000002e+00
1.00000000e+00,2.94479698e-01,1.94055647e-01,2.45986998e-01,4.08585696e-03,4.75000000e+00,1.60000002e+00
1.00000000e+00,2.87086666e-01,1.83817163e-01,2.54366130e-01,4.06313548e-03,4.80000019e+00,1.60000002e+00
1.00000000e+00,2.79833376e-01,1.72690377e-01,2.61933237e-01,4.02094424e-03,4.84999990e+00,1.60000002e+00
1.00000000e+00,2.72941023e-01,1.60831526e-01,2.68692255e-01,3.95868905e-03,4.90000010e+00,1.60000002e+00
1.00000000e+00,2.66529441e-01,1.49199739e-01,2.74788558e-01,3.82829411e-03,4.94999981e+00,1.60000002e+00
1.00000000e+00,2.60592729e-01,1.35364771e-01,2.87206411e-01,3.92001681e-03,5.00000000e+00,1.60000002e+00
1.00000000e+00,8.00341666e-01,-2.26651102e-01,7.48603165e-01,2.02238513e-03,1.00000000e+00,1.64999998e+00
1.00000000e+00,7.83426821e-01,-2.53661722e-01,7.38520086e-01,2.17875536e-03,1.04999995e+00,1.64999998e+00
1.00000000e+00,7.61823058e-01,-2.82604337e-01,7.75044918e-01,2.67203525e-03,1.10000002e+00,1.64999998e+00
1.00000000e+00,7.41805911e-01,-3.20511758e-01,7.80741990e-01,3.10944789e-03,1.14999998e+00,1.64999998e+00
1.00000000e+00,7.25341856e-01,-3.65691930e-01,7.48121798e-01,3.65206948e-03,1.20000005e+00,1.64999998e+00
1.00000000e+00,7.02975869e-01,-4.11896974e-01,7.68478096e-01,3.85337952e-03,1.25000000e+00,1.64999998e+00
1.00000000e+00,6.79084659e-01,-4.71002728e-01,8.03418815e-01,4.95676883e-03,1.29999995e+00,1.64999998e+00
1.00000000e+00,6.74777865e-01,-5.61064363e-01,7.16305971e-01,7.20025785e-03,1.35000002e+00,1.64999998e+00
1.00000000e+00,6.64659858e-01,-6.17423236e-01,6.47367358e-01,4.18687565e-03,1.39999998e+00,1.64999998e+00
1.00000000e+00,6.42628610e-01,-7.37057328e-01,7.22206414e-01,9.75281186e-03,1.45000005e+00,1.64999998e+00
1.00000000e+00,6.14726722e-01,-7.71120429e-01,5.47605872e-01,1.16165923e-02,1.50000000e+00,1.64999998e+00
1.00000000e+00,5.13068795e-01,-6.03046119e-01,3.25563818e-01,8.47503170e-03,1.54999995e+00,1.64999998e+00
1.00000000e+00,2.16672301e-01,-2.33038053e-01,2.64884025e-01,1.93087813e-02,1.60000002e+00,1.64999998e+00
5.00000000e+00,0.00000000e+00,0.00000000e+00,5.62941507e-02,9.17700992e-04,1.64999998e+00,1.64999998e+00
5.00000000e+00,0.00000000e+00,0.00000000e+00,9.30640567e-03,3.33456264e-04,1.70000005e+00,1.64999998e+00
5.00000000e+00,0.00000000e+00,0.00000000e+00,-1.21153391e-03,4.34136891e-05,2.25000000e+00,1.64999998e+00
5.00000000e+00,0.00000000e+00,0.00000000e+00,3.65160336e-03,5.62052446e-05,2.29999995e+00,1.64999998e+00
5.00000000e+00,0.00000000e+00,0.00000000e+00,2.01339554e-03,1.38537871e-04,2.34999990e+00,1.64999998e+00
1.00000000e+00,-1.11235976e-02,-1.21482098e-02,2.40124594e-02,1.03805715e-03,2.40000010e+00,1.64999998e+00
1.00000000e+00,-2.48610135e-02,-3.72851975e-02,3.27492356e-02,7.88259669e-04,2.45000005e+00,1.64999998e+00
1.00000000e+00,-2.68074851e-02,-6.33902848e-02,4.12772559e-02,8.05281161e-04,2.50000000e+00,1.64999998e+00
1.00000000e+00,-2.19286941e-02,-8.21587890e-02,4.76778373e-02,1.05066737e-03,2.54999995e+00,1.64999998e+00
1.00000000e+00,-1.32655343e-02,-9.05655101e-02,4.46548499e-02,1.46503653e-03,2.59999990e+00,1.64999998e+00
1.00000000e+00,-2.44297460e-03,-9.79176089e-02,4.85211350e-02,1.33583928e-03,2.65000010e+00,1.64999998e+00
1.00000000e+00,9.43836570e-03,-9.80091095e-02,4.98965234e-02,1.43707485e-03,2.70000005e+00,1.64999998e+00
1.00000000e+00,1.98305789e-02,-9.65429991e-02,4.63949516e-02,1.52453838e-03,2.75000000e+00,1.64999998e+00
1.00000000e+00,2.89933681e-02,-9.33523327e-02,4.51607108e-02,1.62306835e-03,2.79999995e+00,1.64999998e+00
1.00000000e+00,3.74927483e-02,-8.90357196e-02,4.47129682e-02,1.72128994e-03,2.84999990e+00,1.64999998e+00
1.00000000e+00,4.54049222e-02,-8.39523152e-02,4.10321392e-02,1.85832521e-03,2.90000010e+00,1.64999998e+00
1.00000000e+00,5.28464355e-02,-7.87968487e-02,3.72714289e-02,1.98993064e-03,2.95000005e+00,1.64999998e+00
1.00000000e+00,6.02316670e-02,-7.29849190e-02,3.55228297e-02,2.08991207e-03,3.00000000e+00,1.64999998e+00
1.00000000e+00,6.75508305e-02,-6.63626641e-02,3.26334238e-02,2.19580322e-03,3.04999995e+00,1.64999998e+00
1.00000000e+00,7.48341903e-02,-5.91996945e-02,2.83931885e-02,2.30229902e-03,3.09999990e+00,1.64999998e+00
1.00000000e+00,8.22787285e-02,-5.13998531e-02,2.54875664e-02,2.39933748e-03,3.15000010e+00,1.64999998e+00
1.00000000e+00,8.99551138e-02,-4.25933860e-02,2.32762620e-02,2.47851084e-03,3.20000005e+00,1.64999998e+00
1.00000000e+00,9.77578089e-02,-3.28151323e-02,2.00812239e-02,2.56146281e-03,3.25000000e+00,1.64999998e+00
1.00000000e+00,1.05753995e-01,-2.22344976e-02,1.72317959e-02,2.63882754e-03,3.29999995e+00,1.64999998e+00
1.00000000e+00,1.14015996e-01,-1.07075637e-02,1.57496780e-02,2.71030376e-03,3.34999990e+00,1.64999998e+00
1.00000000e+00,1.22459799e-01,1.84102484e-03,1.44739952e-02,2.77318456e-03,3.40000010e+00,1.64999998e+00
1.00000000e+00,1.31018519e-01,1.52437612e-02,1.32360784e-02,2.83734757e-03,3.45000005e+00,1.64999998e+00
1.00000000e+00,1.39730334e-01,2.93708034e-02,1.32219233e-02,2.89637432e-03,3.50000000e+00,1.64999998e+00
1.00000000e+00,1.48543358e-01,4.42236587e-02,1.43558234e-02,2.95253238e-03,3.54999995e+00,1.64999998e+00
1.00000000e+00,1.57334760e-01,5.96632883e-02,1.59533843e-02,3.00376862e-03,3.59999990e+00,1.64999998e+00
1.00000000e+00,1.66054800e-01,7.54614100e-02,1.84611417e-02,3.05501628e-03,3.65000010e+00,1.64999998e+00
1.00000000e+00,1.74667552e-01,9.14548188e-02,2.24029943e-02,3.10221617e-03,3.70000005e+00,1.64999998e+00
1.00000000e+00,1.83053389e-01,1.07499950e-01,2.73600034e-02,3.14776553e-03,3.75000000e+00,1.64999998e+00
1.00000000e+00,1.91095680e-01,1.23361602e-01,3.31293084e-02,3.18915024e-03,3.79999995e+00,1.64999998e+00
1.00000000e+00,1.98732719e-01,1.38806716e-01,4.00987528e-02,3.22952867e-03,3.84999990e+00,1.64999998e+00
1.00000000e+00,2.05875456e-01,1.53652117e-01,4.82718758e-02,3.26589635e-03,3.90000010e+00,1.64999998e+00
1.00000000e+00,2.12400258e-01,1.67710632e-01,5.72590455e-02,3.30022653e-03,3.95000005e+00,1.64999998e+00
1.00000000e+00,2.18217432e-01,1.80774093e-01,6.70454651e-02,3.32958112e-03,4.00000000e+00,1.64999998e+00
1.00000000e+00,2.23263517e-01,1.92673117e-01,7.77566731e-02,3.35691473e-03,4.05000019e+00,1.64999998e+00
1.00000000e+00,2.27453634e-01,2.03278437e-01,8.91593099e-02,3.37935053e-03,4.09999990e+00,1.64999998e+00
1.00000000e+00,2.30712473e-01,2.12468684e-01,1.00973316e-01,3.39883543e-03,4.15000010e+00,1.64999998e+00
1.00000000e+00,2.32999429e-01,2.20142648e-01,1.13194995e-01,3.41239385e-03,4.19999981e+00,1.64999998e+00
1.00000000e+00,2.34286457e-01,2.26237655e-01,1.25771716e-01,3.43544711e-03,4.25000000e+00,1.64999998e+00
1.00000000e+00,2.34550759e-01,2.30723500e-01,1.38427645e-01,3.47817945e-03,4.30000019e+00,1.64999998e+00
1.00000000e+00,2.33798563e-01,2.33577847e-01,1.50984511e-01,3.51889548e-03,4.34999990e+00,1.64999998e+00
1.00000000e+00,2.32064128e-01,2.34805375e-01,1.63443267e-01,3.58383032e-03,4.40000010e+00,1.64999998e+00
1.00000000e+00,2.29395464e-01,2.34425485e-01,1.75694585e-01,3.64336418e-03,4.44999981e+00,1.64999998e+00
1.00000000e+00,2.25871861e-01,2.32477650e-01,1.87492847e-01,3.69035266e-03,4.50000000e+00,1.64999998e+00
1.00000000e+00,2.21596047e-01,2.28992641e-01,1.98778838e-01,3.72859417e-03,4.55000019e+00,1.64999998e+00
1.00000000e+00,2.16706201e-01,2.24019408e-01,2.09586799e-01,3.75158922e-03,4.59999990e+00,1.64999998e+00
1.00000000e+00,2.11349607e-01,2.17605352e-01,2.19782114e-01,3.76385357e-03,4.65000010e+00,1.64999998e+00
1.00000000e+00,2.05722973e-01,2.09802806e-01,2.29189843e-01,3.75544745e-03,4.69999981e+00,1.64999998e+00
1.00000000e+00,2.00021952e-01,2.00662583e-01,2.37898394e-01,3.73374927e-03,4.75000000e+00,1.64999998e+00
1.00000000e+00,1.94495782e-01,1.90270364e-01,2.45912865e-01,3.69028514e-03,4.80000019e+00,1.64999998e+00
1.00000000e+00,1.89350605e-01,1.78821728e-01,2.53089935e-01,3.62561666e-03,4.84999990e+00,1.64999998e+00
1.00000000e+00,1.84619337e-01,1.66548461e-01,2.59449303e-01,3.53202317e-03,4.90000010e+00,1.64999998e+00
1.00000000e+00,1.80778801e-01,1.54301122e-01,2.65235543e-01,3.37539334e-03,4.94999981e+00,1.64999998e+00
1.00000000e+00,1.77852586e-01,1.39648765e-01,2.77609259e-01,3.43238772e-03,5.00000000e+00,1.64999998e+00
1.00000000e+00,7.87065387e-01,-2.07301453e-01,7.69804120e-01,2.16986495e-03,1.00000000e+00,1.70000005e+00
1.00000000e+00,7.63274014e-01,-2.31467173e-01,7.97447085e-01,2.31348560e-03,1.04999995e+00,1.70000005e+00
1.00000000e+00,7.40449369e-01,-2.61271745e-01,7.98097849e-01,2.70766625e-03,1.10000002e+00,1.70000005e+00
1.00000000e+00,7.17506707e-01,-2.97938079e-01,7.77762473e-01,3.39726824e-03,1.14999998e+00,1.70000005e+00
1.00000000e+00,6.85239136e-01,-3.39161366e-01,8.24221969e-01,4.20207344e-03,1.20000005e+00,1.70000005e+00
1.00000000e+00,6.53224230e-01,-3.85196447e-01,8.51537049e-01,4.07078909e-03,1.25000000e+00,1.70000005e+00
1.00000000e+00,6.29772425e-01,-4.53135759e-01,7.87404239e-01,6.06870744e-03,1.29999995e+00,1.70000005e+00
1.00000000e+00,5.95332563e-01,-5.31514287e-01,7.74841309e-01,7.84988236e-03,1.35000002e+00,1.70000005e+00
1.00000000e+00,5.49961746e-01,-5.99248469e-01,8.51673484e-01,5.64671587e-03,1.39999998e+00,1.70000005e+00
1.00000000e+00,5.51823974e-01,-7.31282175e-01,7.03777313e-01,1.09803071e-02,1.45000005e+00,1.70000005e+00
1.00000000e+00,4.85278130e-01,-6.28671825e-01,4.52782780e-01,8.80053733e-03,1.50000000e+00,1.70000005e+00
1.00000000e+00,1.96762890e-01,-3.80756706e-01,7.51611531e-01,2.08065193e-02,1.54999995e+00,1.70000005e+00
5.00000000e+00,0.00000000e+00,0.00000000e+00,1.38723165e-01,2.84400512e-03,1.60000002e+00,1.70000005e+00
5.00000000e+00,0.00000000e+00,0.00000000e+00,1.08498055e-02,3.88753077e-04,1.64999998e+00,1.70000005e+00
5.00000000e+00,0.00000000e+00,0.00000000e+00,1.07162609e-03,3.83996230e-05,2.34999990e+00,1.70000005e+00
5.00000000e+00,0.00000000e+00,0.00000000e+00,1.11732250e-02,1.79128270e-04,2.40000010e+00,1.70000005e+00
1.00000000e+00,-1.12161459e-02,-2.64579430e-02,4.99099568e-02,1.59899029e-03,2.45000005e+00,1.70000005e+00
1.00000000e+00,-2.89122593e-02,-5.65908961e-02,3.17453705e-02,1.79020129e-03,2.50000000e+00,1.70000005e+00
1.00000000e+00,-3.18904370e-02,-8.75637606e-02,4.70310785e-02,8.27580283e-04,2.54999995e+00,1.70000005e+00
1.00000000e+00,-2.60629170e-02,-9.82245579e-02,5.41723520e-02,9.35099262e-04,2.59999990e+00,1.70000005e+00
